Date,Open,High,Low,Close,Volume,Ticker
,LE=F,LE=F,LE=F,LE=F,LE=F,
2001-03-01,77.75,77.75,77.72000122070312,77.75,18,LE
2001-03-02,77.5999984741211,77.5999984741211,77.5,77.5,125,LE
2001-03-05,77.5,78.0,77.5,77.9000015258789,142,LE
2001-03-06,77.8499984741211,78.19999694824219,77.8499984741211,78.19999694824219,13,LE
2001-03-07,78.05000305175781,78.30000305175781,78.05000305175781,78.30000305175781,22,LE
2001-03-08,77.9000015258789,78.0,77.9000015258789,77.94999694824219,22,LE
2001-03-09,77.94999694824219,77.94999694824219,77.80000305175781,77.80000305175781,13,LE
2001-03-12,77.5,77.69999694824219,77.5,77.69999694824219,37,LE
2001-03-13,77.5999984741211,77.94999694824219,77.5,77.94999694824219,3,LE
2001-03-14,77.30000305175781,77.44999694824219,77.30000305175781,77.44999694824219,14,LE
2001-03-15,77.30000305175781,77.30000305175781,77.1500015258789,77.16999816894531,38,LE
2001-03-16,77.19999694824219,77.25,77.0,77.25,10,LE
2001-03-19,77.5,77.5,77.5,77.5,104,LE
2001-03-20,77.5,77.6500015258789,77.5,77.6500015258789,17,LE
2001-03-21,77.5,77.5,77.0,77.19999694824219,73,LE
2001-03-22,77.0,77.30000305175781,77.0,77.30000305175781,5,LE
2001-03-23,76.5,76.8499984741211,76.5,76.69999694824219,20,LE
2001-03-26,76.7699966430664,76.7699966430664,76.5,76.69999694824219,24,LE
2001-03-27,76.80000305175781,76.94999694824219,76.80000305175781,76.94999694824219,11,LE
2001-03-28,77.0,77.0,76.75,76.75,4,LE
2001-03-29,76.7699966430664,76.94999694824219,76.7699966430664,76.91999816894531,53,LE
2001-03-30,76.9000015258789,76.9000015258789,76.5,76.62000274658203,17,LE
2001-04-02,76.8499984741211,76.9000015258789,76.75,76.75,44,LE
2001-04-03,76.8499984741211,77.05000305175781,76.8499984741211,77.0199966430664,65,LE
2001-04-04,77.0999984741211,77.1500015258789,77.05000305175781,77.05000305175781,28,LE
2001-04-05,77.05000305175781,77.0999984741211,77.0,77.0999984741211,22,LE
2001-04-06,77.06999969482422,77.06999969482422,76.94999694824219,77.06999969482422,54,LE
2001-04-09,77.05000305175781,77.2699966430664,77.05000305175781,77.22000122070312,20,LE
2001-04-10,77.16999816894531,77.16999816894531,76.7699966430664,76.7699966430664,13,LE
2001-04-11,76.7699966430664,76.80000305175781,76.75,76.80000305175781,62,LE
2001-04-12,76.80000305175781,76.80000305175781,76.6500015258789,76.80000305175781,77,LE
2001-04-16,76.75,77.05000305175781,76.69999694824219,77.05000305175781,107,LE
2001-04-17,77.0,77.0999984741211,76.94999694824219,77.05000305175781,23,LE
